row_id,order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region,product_id,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name
6084,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,United States,Houston,Texas,77095,Central,OFF-AR-10003481,23.616,9,0.2,2.6568,Jeremy Ellison,Consumer,Office Supplies,Art,Newell 348
4700,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,United States,Austin,Texas,78745,Central,OFF-AR-10003481,5.247999999999999,2,0.2,0.5904,Julie Kriz,Home Office,Office Supplies,Art,Newell 348
7985,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,7.872000000000001,3,0.2,0.8856,Edward Hooks,Corporate,Office Supplies,Art,Newell 348
3965,CA-2016-120257,2016-09-22,2016-09-28,Standard Class,PW-19240,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,7.872000000000001,3,0.2,0.8856,Pierre Wener,Consumer,Office Supplies,Art,Newell 348
8682,CA-2016-143805,2016-12-01,2016-12-03,Second Class,JD-15895,United States,Richmond,Virginia,23223,South,OFF-SU-10004664,40.7,5,0.0,11.802999999999999,Jonathan Doherty,Corporate,Office Supplies,Supplies,Acme Softgrip Scissors
725,CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,45.583999999999996,7,0.2,5.1282,Steve Chapman,Corporate,Office Supplies,Supplies,Acme Softgrip Scissors
9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,United States,San Francisco,California,94122,West,OFF-SU-10004664,40.7,5,0.0,11.802999999999999,Nick Crebassa,Corporate,Office Supplies,Supplies,Acme Softgrip Scissors
5786,CA-2017-141117,2017-10-02,2017-10-08,Standard Class,JK-16090,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,39.071999999999996,6,0.2,4.3956,Juliana Krohn,Consumer,Office Supplies,Supplies,Acme Softgrip Scissors
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,United States,San Francisco,California,94122,West,OFF-AR-10000940,8.82,3,0.0,2.3814,Sally Hughsby,Corporate,Office Supplies,Art,Newell 343
5654,US-2014-134187,2014-11-04,2014-11-11,Standard Class,TH-21235,United States,Long Beach,California,90805,West,OFF-AR-10000940,2.94,1,0.0,0.7938,Tiffany House,Corporate,Office Supplies,Art,Newell 343
5942,CA-2017-112431,2017-10-12,2017-10-14,Second Class,RW-19690,United States,Los Angeles,California,90049,West,OFF-AR-10000940,5.88,2,0.0,1.5876,Robert Waldorf,Consumer,Office Supplies,Art,Newell 343
2197,CA-2016-136483,2016-12-01,2016-12-06,Standard Class,AG-10390,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,4.704,2,0.2,0.4116,Allen Goldenen,Consumer,Office Supplies,Art,Newell 343
2789,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,16.464000000000002,7,0.2,1.4406,Michael Dominguez,Corporate,Office Supplies,Art,Newell 343
3413,CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,United States,San Francisco,California,94122,West,OFF-AR-10000940,11.76,4,0.0,3.1752,Greg Maxwell,Corporate,Office Supplies,Art,Newell 343
7259,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,14.7,5,0.0,3.969,Eugene Moren,Home Office,Office Supplies,Art,Newell 343
2651,US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,United States,Hesperia,California,92345,West,FUR-BO-10004467,424.9575,5,0.15,19.998,Sally Hughsby,Corporate,Furniture,Bookcases,Bestar Classic Bookcase
2738,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,United States,Newark,Delaware,19711,East,FUR-BO-10004467,299.97,3,0.0,56.9943,Ken Lonsdale,Consumer,Furniture,Bookcases,Bestar Classic Bookcase
5288,CA-2017-105991,2017-05-05,2017-05-06,First Class,LH-17020,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,89.991,3,0.7,-152.9847,Lisa Hazard,Consumer,Furniture,Bookcases,Bestar Classic Bookcase
7555,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,349.965,7,0.5,-216.9783,Art Foster,Consumer,Furniture,Bookcases,Bestar Classic Bookcase
1248,CA-2014-168494,2014-12-12,2014-12-14,Second Class,NP-18700,United States,Fresno,California,93727,West,FUR-BO-10004467,254.9745,3,0.15,11.9988,Nora Preis,Consumer,Furniture,Bookcases,Bestar Classic Bookcase
5012,US-2017-139647,2017-05-11,2017-05-13,First Class,TS-21370,United States,Phoenix,Arizona,85023,West,FUR-BO-10004467,209.979,7,0.7,-356.9643,Todd Sumrall,Corporate,Furniture,Bookcases,Bestar Classic Bookcase
2282,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,United States,Seattle,Washington,98115,West,FUR-BO-10004467,199.98,2,0.0,37.9962,Jim Karlsson,Consumer,Furniture,Bookcases,Bestar Classic Bookcase
5555,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,United States,Houston,Texas,77036,Central,FUR-BO-10004467,67.9932,1,0.32,-12.9987,Darren Budd,Corporate,Furniture,Bookcases,Bestar Classic Bookcase
3212,US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,11.228,7,0.8,-18.5262,Sally Hughsby,Corporate,Office Supplies,Binders,Insertable Tab Post Binder Dividers
435,US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,United States,Jacksonville,Florida,32216,Southn,OFF-BI-10000773,4.812,2,0.7,-3.6892,Mike Kennedy,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,United States,Tampa,Florida,33614,South,OFF-BI-10000773,7.218,3,0.7,-5.5338,Alan Shonely,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers
8261,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,8.02,1,0.0,3.7694,Skye Norling,Home Office,Office Supplies,Binders,Insertable Tab Post Binder Dividers
9076,US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,7.218,3,0.7,-5.5338,Christy Brittain,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers
3359,CA-2016-139234,2016-05-06,2016-05-10,Standard Class,AF-10870,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,3.208,2,0.8,-5.2932,Art Ferguson,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers
3011,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,United States,Louisville,Colorado,80027,West,OFF-BI-10000773,12.03,5,0.7,-9.222999999999999,Sharelle Roach,Home Office,Office Supplies,Binders,Insertable Tab Post Binder Dividers
3521,CA-2015-168767,2015-04-10,2015-04-15,Standard Class,DM-12955,United States,Sacramento,California,95823,West,OFF-BI-10000773,12.832,2,0.2,4.3308,Dario Medina,Corporate,Office Supplies,Binders,Insertable Tab Post Binder Dividers
3621,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,40.775999999999996,3,0.2,4.5873,Sally Hughsby,Corporate,Office Supplies,Art,Berol Giant Pencil Sharpener
2607,CA-2016-154053,2016-03-04,2016-03-10,Standard Class,MG-17890,United States,San Diego,California,92024,West,OFF-AR-10003727,16.99,1,0.0,4.9271,Michael Granlund,Home Office,Office Supplies,Art,Berol Giant Pencil Sharpener
6584,CA-2017-104731,2017-07-21,2017-07-27,Standard Class,AM-10705,United States,Salem,Virginia,24153,South,OFF-AR-10003727,101.94,6,0.0,29.5626,Anne McFarland,Consumer,Office Supplies,Art,Berol Giant Pencil Sharpener
5788,CA-2017-141117,2017-10-02,2017-10-08,Standard Class,JK-16090,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,95.14399999999999,7,0.2,10.7037,Juliana Krohn,Consumer,Office Supplies,Art,Berol Giant Pencil Sharpener
3622,CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,63.93600000000001,8,0.2,5.5944,Sally Hughsby,Corporate,Technology,Phones,PayAnywhere Card Reader
6411,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,United States,Houston,Texas,77041,Central,TEC-PH-10004071,7.992000000000001,1,0.2,0.6993,Greg Tran,Consumer,Technology,Phones,PayAnywhere Card Reader
4273,US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,United States,Murray,Utah,84107,West,TEC-PH-10004071,71.928,9,0.2,6.2937,Sarah Foster,Consumer,Technology,Phones,PayAnywhere Card Reader
6319,CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,39.96,5,0.2,3.4965,Edward Becker,Corporate,Technology,Phones,PayAnywhere Card Reader
8883,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,15.984000000000002,2,0.2,1.3986,Muhammed Yedwab,Corporate,Technology,Phones,PayAnywhere Card Reader
3726,CA-2016-151512,2016-12-26,2017-01-02,Standard Class,SH-19975,United States,Denver,Colorado,80219,West,OFF-AP-10000252,18.72,2,0.2,3.51,Sally Hughsby,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
5147,CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,United States,Los Angeles,California,90045,West,OFF-AP-10000252,46.8,4,0.0,16.38,John Lee,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
2195,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,United States,Seattle,Washington,98105,West,OFF-AP-10000252,35.1,3,0.0,12.285,Arthur Prichep,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
8087,CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,28.08,3,0.2,5.265,Jack Lebron,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
4864,CA-2016-125164,2016-11-10,2016-11-14,Standard Class,SH-19975,United States,New York City,New York,10011,East,OFF-BI-10003982,49.848,3,0.2,16.8237,Sally Hughsby,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
394,US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,12.462,3,0.8,-20.5623,Bart Pistole,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
2140,CA-2014-159520,2014-06-06,2014-06-11,Standard Class,GT-14635,United States,Long Beach,New York,11561,East,OFF-BI-10003982,149.54399999999998,9,0.2,50.4711,Grant Thornton,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
735,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,United States,Seattle,Washington,98115,West,OFF-BI-10003982,99.696,6,0.2,33.6474,Darrin Sayre,Home Office,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
1157,CA-2014-136567,2014-12-20,2014-12-21,First Class,PS-19045,United States,Harrisonburg,Virginia,22801,South,OFF-BI-10003982,62.31,3,0.0,29.2857,Penelope Sewall,Home Office,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
1470,CA-2017-139199,2017-12-09,2017-12-13,Standard Class,DK-12835,United States,Detroit,Michigan,48234,Central,OFF-BI-10003982,41.54,2,0.0,19.5238,Damala Kotsonis,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
6635,CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,68.541,11,0.7,-52.5481,Mick Brown,Consumer,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
2765,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,31.155,5,0.7,-23.8855,Paul Lucas,Home Office,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
4035,US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,18.692999999999998,3,0.7,-14.3313,Jim Mitchum,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
9924,CA-2015-159534,2015-03-20,2015-03-23,First Class,DH-13075,United States,New York City,New York,10035,East,OFF-BI-10003982,49.848,3,0.2,16.8237,Dave Hallsten,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
5674,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,United States,Dallas,Texas,75081,Central,OFF-PA-10001204,8.448,2,0.2,2.64,Sally Hughsby,Corporate,Office Supplies,Paper,Xerox 1972
1891,CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,10.56,2,0.0,4.752,Dean Katz,Corporate,Office Supplies,Paper,Xerox 1972
6388,CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,United States,Detroit,Michigan,48234,Central,OFF-PA-10001204,10.56,2,0.0,4.752,Mike Vittorini,Consumer,Office Supplies,Paper,Xerox 1972
613,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,8.448,2,0.2,2.64,Giulietta Dortch,Corporate,Office Supplies,Paper,Xerox 1972
4011,CA-2017-100811,2017-11-21,2017-11-24,First Class,CC-12475,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,8.448,2,0.2,2.64,Cindy Chapman,Consumer,Office Supplies,Paper,Xerox 1972
7837,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,United States,Seattle,Washington,98103,West,FUR-CH-10004289,307.13599999999997,4,0.2,-11.5176,Sally Hughsby,Corporate,Furniture,Chairs,Global Super Steno Chair
2093,CA-2014-145926,2014-11-17,2014-11-21,Standard Class,MP-17470,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,479.9,5,0.0,81.583,Mark Packer,Home Office,Furniture,Chairs,Global Super Steno Chair
2876,US-2016-167339,2016-01-21,2016-01-23,Second Class,TD-20995,United States,San Diego,California,92037,West,FUR-CH-10004289,153.56799999999998,2,0.2,-5.7588,Tamara Dahlen,Consumer,Furniture,Chairs,Global Super Steno Chair
1447,CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,470.30199999999996,7,0.3,-87.3418,Shirley Daniels,Home Office,Furniture,Chairs,Global Super Steno Chair
8707,CA-2014-146815,2014-09-08,2014-09-13,Standard Class,PP-18955,United States,New York City,New York,10009,East,FUR-CH-10004289,172.764,2,0.1,13.4372,Paul Prost,Home Office,Furniture,Chairs,Global Super Steno Chair
3585,CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,United States,Jackson,Michigan,49201,Central,FUR-CH-10004289,191.96,2,0.0,32.6332,Keith Dawkins,Corporate,Furniture,Chairs,Global Super Steno Chair
2281,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,United States,Seattle,Washington,98115,West,FUR-CH-10004289,614.2719999999999,8,0.2,-23.0352,Jim Karlsson,Consumer,Furniture,Chairs,Global Super Steno Chair
9892,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10003116,124.25,7,0.0,48.4575,Sally Hughsby,Corporate,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
1318,CA-2017-157651,2017-12-10,2017-12-14,Standard Class,HA-14920,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,14.2,1,0.2,3.3725,Helen Andreada,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
1905,CA-2017-167094,2017-10-21,2017-10-22,First Class,DK-12835,United States,Springfield,Oregon,97477,West,TEC-AC-10003116,28.4,2,0.2,6.745,Damala Kotsonis,Corporate,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
4733,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,United States,San Diego,California,92105,West,TEC-AC-10003116,53.25,3,0.0,20.7675,Richard Bierner,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
2512,CA-2015-102722,2015-04-18,2015-04-19,First Class,KW-16570,United States,Monroe,Louisiana,71203,South,TEC-AC-10003116,106.5,6,0.0,41.535,Kelly Williams,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
2566,CA-2017-109589,2017-12-21,2017-12-24,First Class,BD-11635,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,71.0,4,0.0,27.69,Brian Derr,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
5768,CA-2017-126396,2017-09-08,2017-09-12,Second Class,AR-10345,United States,Houston,Texas,77070,Central,TEC-AC-10003116,85.2,6,0.2,20.235,Alex Russell,Corporate,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
6130,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,53.25,3,0.0,20.7675,Evan Minnotte,Home Office,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
9894,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004626,403.56,4,0.0,96.8544,Sally Hughsby,Corporate,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
9707,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,United States,Los Angeles,California,90045,West,FUR-CH-10004626,242.136,3,0.2,12.1068,Carlos Soltero,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
5028,US-2017-130953,2017-07-29,2017-08-03,Standard Class,RF-19735,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,302.67,3,0.0,72.6408,Roland Fjeld,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
6522,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,United States,Jackson,Michigan,49201,Central,FUR-CH-10004626,302.67,3,0.0,72.6408,Andy Reiter,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
5234,CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,605.34,6,0.0,145.2816,Luke Schmidt,Corporate,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
5827,CA-2017-161067,2017-09-03,2017-09-06,Second Class,KB-16405,United States,New York City,New York,10035,East,FUR-CH-10004626,90.801,1,0.1,14.1246,Katrina Bavinger,Home Office,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,839.43,3,0.0,218.2518,Sandra Glassco,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
937,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,447.69599999999997,2,0.2,33.5772,Catherine Glotzbach,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
7938,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,United States,Brentwood,California,94513,West,OFF-AP-10001058,2518.29,9,0.0,654.7554,Rick Wilson,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
4726,CA-2016-131968,2016-11-11,2016-11-15,Standard Class,LB-16795,United States,Apopka,Florida,32712,South,OFF-AP-10001058,671.544,3,0.2,50.3658,Laurel Beltran,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
2109,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,OFF-BI-10004519,398.352,3,0.2,124.485,Sandra Glassco,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
1243,US-2016-162859,2016-02-15,2016-02-22,Standard Class,PG-18820,United States,New York City,New York,10009,East,OFF-BI-10004519,398.352,3,0.2,124.485,Patrick Gardner,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
7558,CA-2017-159506,2017-11-27,2017-12-02,Standard Class,JR-16210,United States,Columbus,Indiana,47201,Central,OFF-BI-10004519,497.94,3,0.0,224.07299999999998,Justin Ritter,Corporate,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
1888,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,398.352,8,0.7,-331.96,Erica Hernandez,Home Office,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
8078,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,United States,East Point,Georgia,30344,South,OFF-BI-10004519,165.98,1,0.0,74.691,Randy Ferguson,Corporate,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
8013,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,United States,New York City,New York,10009,East,OFF-BI-10004519,663.92,5,0.2,207.475,Trudy Brown,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
9191,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,United States,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,99.588,2,0.7,-82.99,Sean Miller,Home Office,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
5451,US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,331.96,2,0.0,149.382,Tom Ashbrook,Home Office,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
2110,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,OFF-AR-10004272,5.04,3,0.0,1.26,Sandra Glassco,Consumer,Office Supplies,Art,Newell 308
9052,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,United States,San Francisco,California,94122,West,OFF-AR-10004272,3.36,2,0.0,0.84,Damala Kotsonis,Corporate,Office Supplies,Art,Newell 308
2113,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,OFF-SU-10004231,29.7,3,0.0,8.019,Sandra Glassco,Consumer,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
3094,CA-2015-114468,2015-08-23,2015-08-23,Same Day,TD-20995,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,31.68,4,0.2,2.772,Tamara Dahlen,Consumer,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
666,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,23.76,3,0.2,2.079,Tiffany House,Corporate,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
7536,US-2017-160143,2017-03-31,2017-04-07,Standard Class,HG-14965,United States,Los Angeles,California,90004,West,OFF-SU-10004231,29.7,3,0.0,8.019,Henry Goldwyn,Corporate,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
8269,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,31.68,4,0.2,2.772,Liz Preis,Consumer,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
8666,CA-2016-118500,2016-11-17,2016-11-18,First Class,HJ-14875,United States,San Francisco,California,94122,West,OFF-SU-10004231,49.5,5,0.0,13.365,Heather Jas,Home Office,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
2114,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,TEC-PH-10001578,1295.84,4,0.2,145.782,Sandra Glassco,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference phone
7150,CA-2015-166583,2015-06-26,2015-06-30,Standard Class,VD-21670,United States,Houston,Texas,77070,Central,TEC-PH-10001578,971.88,3,0.2,109.3365,Valerie Dominguez,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference phone
5150,CA-2014-141796,2014-06-21,2014-06-21,Same Day,JG-15160,United States,Long Beach,New York,11561,East,TEC-PH-10001578,1214.85,3,0.0,352.3065,James Galang,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference phone
2222,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,United States,Marion,Ohio,43302,East,TEC-PH-10001578,485.94,2,0.4,-89.089,Dennis Kane,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference phone
2115,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,OFF-ST-10003638,46.84,2,0.0,12.6468,Sandra Glassco,Consumer,Office Supplies,Storage,Mobile Personal File Cube
6928,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,United States,San Francisco,California,94109,West,OFF-ST-10003638,93.68,4,0.0,25.2936,Ruben Dartt,Consumer,Office Supplies,Storage,Mobile Personal File Cube
8627,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,United States,New York City,New York,10011,East,OFF-ST-10003638,70.26,3,0.0,18.9702,Andy Gerbode,Corporate,Office Supplies,Storage,Mobile Personal File Cube
5204,CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,United States,Oakland,California,94601,West,OFF-ST-10003638,70.26,3,0.0,18.9702,Richard Eichhorn,Consumer,Office Supplies,Storage,Mobile Personal File Cube
4166,US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,United States,Aurora,Colorado,80013,West,OFF-ST-10003638,168.62400000000002,9,0.2,14.7546,Tracy Poddar,Corporate,Office Supplies,Storage,Mobile Personal File Cube
2116,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West,FUR-BO-10002213,425.833,1,0.15,20.0392,Sandra Glassco,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
5080,US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,United States,San Francisco,California,94122,West,FUR-BO-10002213,359.499,3,0.15,-29.6058,Bradley Drucker,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
6536,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,GT-14710,United States,Buffalo,New York,14215,East,FUR-BO-10002213,4007.84,10,0.2,-50.098,Greg Tran,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
9650,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,United States,Los Angeles,California,90045,West,FUR-BO-10002213,3406.664,8,0.15,160.3136,Maribeth Schnelling,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
